uc009hni.1	264	1245
uc029qzo.1	40	363
uc008ock.1	1168	597
uc007olf.2	130	2055
uc007ims.2	261	1164
uc009dts.2	240	1002
uc007yvm.1	103	342
uc009mqr.1	352	582
uc009qce.1	133	651
uc008uph.3	93	1563
uc008uou.2	41	1563
uc008ucc.2	57	2172
uc009nmx.1	103	888
uc008dqo.1	245	1029
uc008oil.1	201	1455
uc008lvb.2	1027	1641
uc007cxt.2	166	2247
uc009btv.2	255	1959
uc008kfb.2	742	2880
uc008lvi.2	109	2568
uc012cby.1	806	2361
uc008lvh.1	40	2478
uc009fnh.2	40	1491
uc007fpz.1	1226	804
uc008szs.1	94	1185
uc007kim.2	589	780
uc007ejg.1	119	672
uc008dgh.2	208	588
uc009iif.1	137	612
uc009tve.1	451	711
uc007qka.1	44	3054
uc008bay.1	164	1395
uc009pmm.1	117	654
uc009fqh.1	636	753
uc009lbu.2	40	282
uc007zpe.1	40	918
uc007qtd.2	141	1326
uc007fel.1	211	1272
uc009lus.2	184	1302
uc012aqu.2	56	495
uc009lyr.1	40	1203
uc008iru.2	396	1278
uc007rjf.2	301	1071
uc009lac.1	40	258
uc009hxy.1	170	1080
uc008ptq.2	237	1026
uc033hkq.2	92	4743
uc008epv.1	199	2394
uc008mud.1	44	1248
uc007jdp.2	104	1059
uc008ewv.2	265	639
uc009kpi.1	251	1233
uc009fma.1	40	588
uc007ewz.1	107	1950
uc007txj.1	595	711
uc009sak.1	121	1890
uc008jqp.1	63	828
uc007kjr.2	303	951
uc009sal.2	45	1656
uc009lla.1	575	3147
uc007pcy.2	40	2127
uc008ebr.2	532	1785
uc009sxq.2	112	426
uc012frk.1	40	1002
uc007wjj.2	205	2883
uc008gfq.1	318	867
uc007ygk.2	79	933
uc009kwa.2	842	1176
uc009tnm.2	354	6138
uc007yks.2	223	1437
uc007yxn.1	112	459
uc007pgw.1	101	2265
uc008lpz.2	143	1134
uc007pwl.2	73	1113
uc007pgv.1	40	2271
uc008dpc.1	98	6213
uc008wwo.1	40	978
uc008mfi.1	279	1362
uc007kxj.2	936	987
uc008xkq.2	145	1410
uc009qfc.2	163	1065
uc008oqo.2	82	789
uc008qls.1	265	1014
uc009jdy.1	46	639
uc009krm.1	40	726
uc007icw.1	159	2202
uc008pfo.1	886	393
uc011yfz.1	49	2073
uc008qfg.2	73	9705
uc008uro.2	117	2187
uc009rfs.1	294	1515
uc007jhe.2	177	1362
uc009omr.1	40	597
uc008cjo.1	220	1824
uc009kqh.2	341	1641
uc007dwg.1	503	2829
uc007ftm.2	219	1158
uc007gem.1	858	4050
uc007qkl.1	40	1401
uc009gaw.2	696	471
uc008psm.1	40	4659
uc008jvm.2	325	3078
uc008gaf.2	144	3540
uc007jol.1	62	2550
uc012dqk.1	1122	1173
uc009inv.1	422	6174
uc009krk.1	300	1953
uc008vob.1	305	2409
uc008cpv.1	183	1371
uc008xem.1	45	1578
uc011zsx.3	185	2745
uc007era.1	102	2625
uc011xbs.2	168	2721
uc008irf.2	40	444
uc007mdb.2	211	4863
uc009tvm.2	307	1848
uc008dfu.1	175	2124
uc009ahi.2	352	2487
uc007wrg.1	763	2472
uc007njz.3	324	975
uc007uqt.2	302	5193
uc009tzx.1	87	513
uc009bdp.1	40	360
uc007zgv.1	86	1854
uc008hwx.1	40	1155
uc007epm.1	134	750
uc007afm.2	236	591
uc009dsl.2	354	1566
uc007xcf.1	185	1164
uc007pcp.2	40	1377
uc009fme.2	40	2478
uc009dkp.2	167	618
uc007zfe.2	391	1461
uc009che.2	151	552
uc009gfh.1	128	1398
uc008qbo.1	361	441
uc008wab.1	133	1896
uc007mmm.2	92	528
uc008eua.1	41	1269
uc009mwt.3	264	492
uc008vxj.1	251	993
uc007zel.1	476	2397
uc033hnm.1	411	2352
uc012exf.1	40	903
uc009rft.2	78	225
uc012hka.1	87	711
uc008inf.1	689	3603
uc009bou.2	87	741
uc012fyj.1	90	1503
uc007mmg.1	48	456
uc009ety.2	437	768
uc009iiq.2	567	8478
uc007liw.1	46	1269
uc008dyt.2	203	2397
uc007jks.2	76	2496
uc029vhc.2	431	4191
uc007sra.1	75	384
uc008yof.2	212	405
uc009ujm.1	1041	1182
uc008vta.2	246	1224
uc008cmw.2	73	930
uc012gaq.1	40	279
uc008hla.1	71	1788
uc007lej.2	40	654
uc007pxu.2	60	726
uc009byj.1	1168	690
uc009byi.1	40	699
uc009byh.1	237	813
uc009byf.1	40	858
uc009bya.2	333	1332
uc009bxz.2	187	1119
uc009bxy.1	96	1011
uc008cmx.2	43	963
uc009chc.2	289	606
uc012amc.1	134	1680
uc011xfn.2	167	804
uc008elr.2	167	765
uc009pdn.1	41	378
uc007uoi.2	456	774
uc009byl.2	1266	816
uc007gct.2	86	606
uc009rpm.1	71	615
uc056yrs.1	40	1863
uc029vyl.2	218	918
uc007ykv.2	493	912
uc008imm.1	113	5994
uc011zsz.1	212	1890
uc012exl.1	407	1740
uc007zoz.1	40	924
uc009izn.1	314	7284
uc007ycs.1	68	729
uc007gfv.2	180	2064
uc007dro.2	306	660
uc007mum.1	42	999
uc057bxx.1	2793	1101
uc009emi.2	347	744
uc009isv.1	40	1041
uc008nyx.3	325	1458
uc007ajq.2	179	1440
uc008pok.1	1290	828
uc008nqd.1	370	264
uc009ist.1	40	969
uc009isu.1	40	957
uc008ddo.2	40	471
uc009kls.2	180	2817
uc009isz.1	40	942
uc011zjf.1	96	432
uc007kjk.2	230	1437
uc009kax.1	40	5874
uc007egi.1	180	1122
uc007zpb.1	40	918
uc007liy.1	40	1320
uc007lkx.2	64	1797
uc009kdf.2	449	798
uc007lsw.2	83	1293
uc009nsb.2	89	1755
uc007une.1	44	762
uc007kiq.2	250	660
uc009rsg.2	40	1362
uc007nem.2	152	1857
uc009gmp.1	62	522
uc012gwe.1	124	1005
uc009rsb.1	40	1299
uc009rsd.2	52	1407
uc057aqd.1	40	1401
uc009rsp.1	40	1401
uc009rsn.1	40	1401
uc009rsm.3	40	1401
uc007zpf.1	40	1395
uc007akj.1	49	882
uc008arl.1	591	1461
uc008coh.2	55	735
uc011zmv.1	123	1578
uc008cog.1	40	726
uc008coj.2	261	732
uc008pnc.2	254	639
uc008atd.1	169	1386
uc007hwh.1	85	1422
uc007nrx.1	86	1221
uc029sdy.2	184	516
uc008gcj.1	231	2886
uc007pfp.2	56	2685
uc011zji.1	40	615
uc007jus.2	151	1266
uc009pzo.1	1072	2349
uc009jbk.1	40	1830
uc007zbd.1	54	5853
uc007xjf.2	261	4278
uc012hmp.1	175	1056
uc012dcm.1	300	384
uc008sjx.2	319	264
uc007eum.1	213	1701
uc007asr.1	211	3750
uc008iok.2	70	888
uc007jun.1	62	1989
uc007dxl.1	164	1578
uc007moo.2	40	13362
uc008zqp.2	79	13776
uc012cnx.1	525	1545
uc007jox.2	222	3639
uc029tah.1	162	420
uc008amp.1	116	240
uc056zba.1	40	378
uc009vbt.1	40	2571
uc007vqj.1	157	408
uc007byw.1	619	2574
uc007hhx.2	715	3561
uc008wrv.1	40	2733
uc008ibu.2	178	1113
uc007wrv.1	71	408
uc009ukj.2	185	3345
uc009tlr.2	171	1467
uc009qbm.2	40	1791
uc007plw.3	67	675
uc009hbq.2	263	729
uc008grg.2	219	1572
uc008lst.2	98	939
uc009tpj.1	40	627
uc008mfg.2	255	1245
uc008ehj.2	40	1839
uc056zpk.1	444	1542
uc012aih.1	40	2760
uc008pgv.2	484	1080
uc008prj.1	592	1080
uc008qrk.2	325	1290
uc009dgz.1	40	228
uc007xhi.2	91	1572
uc007krl.2	219	1797
uc008lng.1	40	942
uc008lnf.1	40	942
uc008lnc.1	40	939
uc007dwv.2	190	963
uc008lne.1	40	912
uc008lnd.1	40	939
uc008ksq.1	40	918
uc008kso.2	40	915
uc007lqa.2	55	558
uc008mff.1	79	957
uc007yhl.3	414	681
uc007gaa.1	148	1947
uc009hxz.1	756	933
uc008ffr.1	84	1227
uc008icj.2	80	1167
uc007vjy.1	213	13866
uc007zyt.2	496	2157
uc009hha.1	65	573
uc009kvt.1	81	501
uc007hjf.1	161	3336
uc009fuz.1	40	1512
uc009flg.1	40	1215
uc007oxv.1	57	354
uc007oya.1	56	369
uc057blh.1	160	711
uc009mbh.1	165	2061
uc009rjd.1	212	1221
uc007oyb.1	57	363
uc011yrl.3	57	366
uc008tsm.2	91	1014
uc009owx.1	40	930
uc009owu.1	40	951
uc008ynh.2	116	894
uc009ows.1	62	933
uc009owt.2	336	939
uc009owr.2	40	933
uc007nwv.1	596	1920
uc009owy.1	40	978
uc009owz.1	40	948
uc008oja.1	504	483
uc008gup.2	790	1719
uc009bbd.2	190	1428
uc007jbn.2	95	438
uc009dfi.2	666	705
uc011zsd.1	48	3777
uc007rkj.2	1215	2490
uc011zjv.1	79	942
uc008arp.2	508	1479
uc008ozh.1	40	1302
uc007thg.3	94	435
uc009agr.2	610	1128
uc008uup.2	619	2934
uc008dlc.2	859	2949
uc009mma.1	47	2832
uc008nnu.2	3254	858
uc008ubl.1	135	2547
uc008tmf.3	75	828
uc007ypm.1	40	1134
uc009uil.2	250	375
uc029uet.1	1061	951
uc009mqf.2	211	1833
uc007aro.2	136	225
uc009elt.2	299	1116
uc008uaz.1	40	696
uc009nyu.2	186	240
uc007yxf.2	355	570
uc007log.1	40	327
uc007isa.2	97	453
uc012eol.2	40	1266
uc007qes.2	906	843
uc009skx.2	360	1179
uc009cdp.2	307	369
uc056zmy.1	49	5682
uc008xxq.1	135	1170
uc008lxb.1	113	5274
uc008xxn.1	48	1296
uc008urg.1	40	1359
uc008xxv.1	49	1272
uc008xxs.1	171	1320
uc008vmm.2	40	15543
uc009gwz.2	240	384
uc008mkr.1	120	2058
uc012alg.1	40	1020
uc009kwc.1	57	549
uc007sbq.3	207	453
uc008sfy.2	71	873
uc007cmr.2	70	531
uc008fut.2	162	1428
uc057bem.1	147	261
uc008gux.1	40	945
uc008dmv.1	205	3840
uc008isa.2	468	1029
uc008snw.1	93	462
uc007cbq.2	43	174
uc033izk.1	303	1044
uc009gwg.2	144	1134
uc009jmf.1	89	966
uc008dvd.2	99	4077
uc007nzk.1	110	948
uc009pvb.2	93	594
uc008sja.1	291	507
uc008waq.1	123	348
uc009jsy.2	785	828
uc008lsv.1	40	1275
uc007kfg.2	78	774
uc007igj.1	419	1002
uc008aia.1	40	1518
uc012aeo.1	484	3168
uc008nok.2	591	1047
uc007jsb.2	180	2001
uc009swv.2	85	1497
uc008ghu.1	128	5745
uc008uwk.3	113	1695
uc009qte.2	583	753
uc007uvb.2	727	1947
uc007mpe.1	1535	1212
uc007tsw.1	40	327
uc009mwv.1	72	549
uc007avf.1	565	2583
uc007pzj.2	747	1203
uc009sue.1	54	474
uc008com.2	40	546
uc008zuv.1	520	3783
uc008fmy.1	134	1083
uc007gto.1	52	279
uc008eqh.2	249	798
uc007dxq.2	446	2415
uc009ezk.1	307	3177
uc007dvp.1	125	1290
uc009sxs.2	134	897
uc008xzt.2	299	3825
uc029wda.3	183	1272
uc008wau.2	71	693
uc008xdu.2	40	2142
uc007czr.1	308	3582
uc012btp.1	63	4779
uc007wop.2	389	972
uc007czu.1	247	4824
uc007maz.1	40	984
uc007mbc.1	196	828
uc009euy.2	40	783
uc009euu.1	111	828
uc007czg.2	271	1878
uc009mee.2	176	1854
uc009tgf.2	367	1335
uc007mug.1	139	579
uc009akl.1	196	636
uc009fpi.2	67	696
uc008qvv.1	40	1422
uc008btq.1	151	684
uc008mte.1	111	1935
uc008vus.1	173	1014
uc009ojj.1	117	1374
uc008bzp.2	183	1233
uc008tur.2	51	1368
uc008jhq.1	534	1050
uc007ddd.2	241	1473
uc009bde.1	124	894
uc007jqy.2	108	981
uc009jix.1	83	546
uc008qzn.2	353	1635
uc008xuw.1	105	525
uc007atb.1	137	462
uc007pyf.2	60	681
uc012gor.1	402	1224
uc007gjr.2	178	1266
uc007rcj.1	44	441
uc007qdf.1	492	1548
uc007ewd.1	315	9369
uc007tkg.1	224	942
uc012epp.1	179	570
uc012evk.1	76	873
uc007xil.2	376	3063
uc009fyc.1	74	711
uc007gkc.1	81	1128
uc007ioo.2	192	579
uc008mcx.1	92	480
uc033hzy.1	40	654
uc007mtv.1	445	930
uc007yqk.2	84	240
uc008jqm.2	346	945
uc011ymh.1	44	645
uc008npa.1	384	1626
uc011zui.1	678	411
uc008pqc.3	280	3450
uc008ctg.1	334	1515
uc007wgm.2	212	405
uc009bxl.1	237	1983
uc008keq.2	255	1794
uc008xiy.2	86	1560
uc008wjh.2	132	552
uc009rca.1	40	1551
uc008wwg.2	193	2541
uc007njx.2	125	621
uc008vuw.1	107	909
uc008skt.1	72	402
uc007hux.1	294	3480
uc009nxv.2	205	2037
uc009iwj.3	235	1494
uc008coq.1	40	1134
uc012hrv.1	40	1188
uc012dci.1	105	264
uc008hua.2	157	1524
uc012gzx.1	40	474
uc007hnd.2	75	459
uc009bmo.1	40	1368
uc008vod.2	111	822
uc009rkg.1	53	612
uc012fha.1	140	2034
uc009rkc.2	72	549
uc008fmm.1	105	1932
uc009nvj.1	52	2157
uc007len.2	559	1029
uc007ucz.1	40	960
uc007wgz.1	592	423
uc007tht.1	135	726
uc008gkh.3	692	2025
uc009sgm.1	40	900
uc007tgl.2	276	1272
uc007pmc.2	758	549
uc009jmg.1	40	561
uc008dsd.1	277	1302
uc007tpf.2	495	3015
uc007rbu.1	195	726
uc057ajh.2	141	429
uc012ajn.1	136	1377
uc009nqb.1	490	1521
uc009qzn.2	422	2754
uc057buv.1	63	282
uc008qdk.1	72	1461
uc007qhn.1	97	5250
uc007uim.1	71	5532
uc007qig.2	196	2196
uc007dnb.2	40	510
uc008vnl.1	134	849
uc009pjv.2	60	480
uc008ebj.1	271	1266
uc007eju.1	40	414
uc007ces.1	250	1191
uc008egk.1	262	1743
uc012aew.1	47	8949
uc009etk.1	54	789
uc009tvg.2	375	3060
uc007vkg.1	146	657
uc009afz.1	40	2562
uc012bvo.1	235	2793
uc008jmo.1	40	984
uc008lws.1	52	1119
uc008fow.1	86	1089
uc007gis.2	381	2304
uc008jmj.1	40	969
uc008jmi.1	40	954
uc009tmb.1	236	1359
uc008jmk.1	40	954
uc008jml.1	40	939
uc008jla.2	282	315
uc008jmm.1	40	930
uc008ppl.2	221	888
uc008qyn.1	182	795
uc007pph.2	258	1098
uc007icf.2	81	2634
uc008ffg.1	40	2058
uc033ger.1	681	4716
uc008giu.2	479	5112
uc008dvz.2	1083	4512
uc008bpv.2	156	3570
uc008cmz.1	40	915
uc012gea.2	153	1806
uc007jcn.1	108	2157
uc009exj.1	168	867
uc008sui.1	40	2448
uc007lgc.2	192	1341
uc009kmo.2	454	1992
uc007ydx.1	364	288
uc008gut.1	40	927
uc011yqq.1	65	228
uc009cee.2	67	600
uc009eya.1	210	681
uc009ovp.1	40	933
uc007zco.1	40	312
uc009owi.2	221	954
uc009oxn.1	40	921
uc008kmy.1	40	948
uc008qzz.1	472	1188
uc009ldr.1	117	339
uc008ksp.1	40	918
uc033glw.1	178	1770
uc008xcy.1	574	534
uc007khm.2	92	1173
uc009oyk.1	40	936
uc009oyg.1	40	933
uc011yrx.1	64	1608
uc009kxw.2	40	1695
uc007wok.2	255	1998
uc008obb.2	299	3096
uc007kqf.1	115	1332
uc011xpo.1	237	1215
uc008sji.2	40	561
uc009cnc.1	284	3846
uc057akz.1	697	330
uc009sbq.1	41	1341
uc008fak.1	40	1404
uc009jon.2	93	549
uc008dce.1	178	984
uc008vdt.1	640	690
uc009nmk.2	501	684
uc007hwk.4	304	2430
uc009cae.2	100	717
uc009qvv.1	198	5466
uc009tqr.1	40	525
uc008jwj.1	107	1362
uc007mrv.2	273	3273
uc007yic.1	40	1434
uc008gur.1	40	960
uc007wob.2	204	1020
uc008rqc.2	184	471
uc008fdp.2	53	939
uc007jzd.1	329	513
uc008dyi.1	40	1758
uc009loz.1	361	2718
uc008egq.2	335	1680
uc009fnx.2	411	942
uc008pog.2	173	1491
uc008tya.2	42	1764
uc008txy.1	81	1770
uc007lls.1	564	1485
uc008qln.3	40	444
uc012fwy.1	60	663
uc008isi.2	275	609
uc007xdd.1	84	1428
uc009uut.1	96	243
uc007fuc.2	131	279
uc008mao.1	321	1026
uc008rqu.1	40	360
uc009gku.2	70	840
uc009tqz.1	109	1083
uc011yuu.1	40	2766
uc008ryw.2	241	750
uc007oil.1	591	486
uc008vwm.2	249	246
uc008clj.2	305	1470
uc008ofh.1	40	4887
uc007kmy.1	40	1092
uc009lks.1	119	1197
uc012bht.1	209	1998
uc008mno.1	732	2034
uc007ldm.1	40	789
uc007mvd.1	231	639
uc012akr.1	40	1869
uc008ftm.1	716	3351
uc009rjh.1	106	3099
uc009njh.1	348	2064
uc033hur.1	59	894
uc012cre.1	88	1011
uc007azj.2	183	1119
uc007mve.1	122	579
uc008nur.1	225	471
uc007uap.2	132	660
uc007eqq.2	40	1035
uc007rtx.1	162	2928
uc007qrz.1	40	411
uc009osb.1	342	1323
uc009euh.3	445	2508
uc007zxf.1	108	783
uc009ccy.1	40	912
uc009eyj.2	744	1407
uc007mye.2	386	699
uc009sdm.2	258	912
uc008qpk.1	119	648
uc007zbk.1	112	924
uc007aos.1	78	1362
uc007myb.1	189	900
uc008yjl.1	350	7356
uc008woh.1	50	2328
uc008zin.2	1256	852
uc008hlq.1	77	432
uc007eau.1	536	3570
uc008tio.1	117	1065
uc007rti.1	409	3354
uc029yhd.1	229	522
uc012bbj.1	430	444
uc007prm.2	40	417
uc007yaj.1	194	627
uc008yng.2	323	444
uc007bnw.2	117	774
uc009jfb.2	108	1758
uc011wqu.1	40	2511
uc009agt.2	267	516
uc008mpg.3	387	1263
uc009uvo.1	116	1458
uc009qqt.1	108	1629
uc007dfx.1	316	894
uc007zao.2	296	2400
uc007mjh.1	440	5409
uc012aaa.1	88	2421
uc008jul.2	337	2364
uc007kco.1	40	2412
uc011ycc.1	294	2157
uc012djy.2	42	1902
uc012czn.1	40	1329
uc007jje.1	40	759
uc008sdx.2	446	3717
uc007cgf.3	399	2796
uc008jik.2	125	351
uc012ait.1	78	618
uc007uhx.2	117	999
uc011wrk.1	180	2316
uc012enk.1	231	135
uc012cja.1	922	951
uc008nkj.1	40	330
uc008vdf.2	374	1482
uc008ljd.2	178	2124
uc007oel.1	562	1062
uc009tla.1	40	1401
uc007ukq.2	585	1098
uc007dnc.2	166	747
uc007fbg.2	226	1392
uc007uhf.2	180	228
uc009jvi.1	218	1296
uc008bxy.1	79	1767
uc008stx.2	61	1323
uc008arf.2	418	2001
uc008cnw.1	40	954
uc009czb.2	100	4053
uc056zas.1	71	600
uc029svn.1	71	417
uc009jvc.1	78	1707
uc008mnt.2	116	1008
uc011zqg.1	467	6165
uc007ntu.1	40	837
uc008fvv.1	169	1371
uc008kix.2	321	888
uc008yzb.1	194	1647
uc012ftz.2	850	513
uc007zpu.2	297	1284
uc009ufp.1	179	1119
uc007lqp.2	74	1584
uc009fpw.1	40	639
uc007rou.1	217	615
uc007ivb.1	225	930
uc008vqz.2	52	1497
uc008gbt.2	87	579
uc009lkd.1	296	930
uc011xmk.1	535	492
uc012cth.1	40	1113
uc008cvi.1	40	918
uc007mky.2	248	2046
uc009rkv.1	401	6093
uc007uha.2	43	264
uc007via.2	280	4122
uc009coh.2	197	1032
uc009our.1	71	1257
uc009lab.1	40	225
uc007xtp.1	73	1656
uc011zzt.2	800	696
uc007rbn.2	121	1155
uc007xue.1	61	1785
uc011yhq.1	151	3156
uc009ekt.1	231	372
uc007xua.1	40	1620
uc007jgg.2	171	3111
uc009upn.2	453	13137
uc009ajk.2	109	1128
uc007xug.1	110	1596
uc007xuh.1	63	3207
uc008erd.1	537	2799
uc008tuo.2	153	6387
uc007ibd.2	238	4014
uc008ehb.2	986	4737
uc008cxe.1	587	990
uc007nlh.1	305	5937
uc009oxi.1	40	927
uc007fgu.1	239	645
uc008rhi.1	314	792
uc007itj.1	40	924
uc009spi.3	405	1002
uc011zxg.1	40	1155
uc008xyd.1	40	1590
uc009ial.2	923	1134
uc007lxv.3	40	3750
uc009efw.2	58	1092
uc008hpr.2	300	1068
uc008vcz.2	49	783
uc009tsd.2	40	1419
uc029uje.1	245	384
uc007kzi.2	86	2598
uc008wsz.1	222	1689
uc009jjm.1	200	2862
uc008qdi.2	44	1044
uc009qnh.1	1321	669
uc009fjv.1	40	549
uc008alx.1	40	960
uc007nhm.2	81	1476
uc012ctb.1	46	1128
uc009akh.2	142	639
uc007wto.2	142	645
uc012bwk.1	190	474
uc009gte.2	387	1110
uc008gvd.1	40	954
uc008bdd.2	40	3279
uc012cpz.1	40	1206
uc009lhz.2	61	3501
uc009ojo.2	1052	4509
uc007hhd.2	257	3354
uc008que.2	227	3165
uc009cpn.1	106	3957
uc012gnz.1	234	2526
uc007htm.1	725	3093
uc008byc.2	503	3069
uc029ufe.1	212	366
uc012bvd.3	51	324
uc008gvb.1	40	924
uc009oqb.2	152	681
uc057awh.1	121	366
uc007ljn.2	55	735
uc007ljm.2	40	630
uc009tio.1	319	2514
uc011zpr.1	617	2874
uc012hig.1	280	2541
uc008pms.1	419	2943
uc007uyc.1	962	2091
uc007ljh.1	57	510
uc007lji.1	60	504
uc009qel.1	236	483
uc008itn.1	53	1074
uc008rkl.1	66	660
uc008spz.2	53	1035
uc057bid.1	40	360
uc011zoy.2	172	1017
uc009qqp.3	179	2412
uc009pbj.1	68	1548
uc008rmg.2	778	1566
uc008nzi.2	449	2574
uc007dmw.2	54	750
uc011wvw.1	50	804
uc008elv.2	101	2040
uc008qmr.1	40	1215
uc007lfm.1	259	1311
uc008hpq.1	166	1062
uc008cpo.1	248	732
uc008fbl.2	429	3300
uc009uvr.2	351	885
uc008egf.2	133	981
uc007guh.2	40	9516
uc012dkc.2	40	3750
uc008lnb.2	188	1458
uc057cfl.1	389	927
uc008fpl.2	588	1287
uc007gig.1	100	1692
uc007tpc.1	137	1743
uc008oly.2	206	606
uc007piz.2	101	837
uc009hal.1	153	969
uc011zgu.1	569	861
uc009pju.1	163	579
uc009har.2	109	1059
uc008szw.2	209	1656
uc008rdk.2	179	1599
uc007gab.2	282	1668
uc007mhc.1	62	1386
uc008ztn.1	223	462
uc009bgo.1	72	684
uc007skm.2	47	357
uc009cwi.2	107	684
uc008rwr.3	404	258
uc009cyb.1	86	420
uc008vis.1	69	3015
uc008sen.3	253	2997
uc009gok.2	40	792
uc008pks.3	125	351
uc007bpz.1	57	2961
uc008rpo.2	439	240
uc008voc.2	132	2934
uc009brc.1	58	2934
uc007ums.2	81	1356
uc008nja.1	59	1776
uc008niz.1	51	1776
uc007fhi.1	41	459
uc007oed.1	132	1266
uc007wuc.1	143	384
uc029tar.1	119	786
uc009rko.1	286	4404
uc007zmx.1	354	822
uc009ort.1	89	837
uc008reo.2	429	825
uc009rql.1	40	762
uc007vfn.1	140	627
uc009qtm.2	275	1914
uc008zjt.2	343	1560
uc009tom.2	385	1344
uc007xby.1	40	1098
uc007iah.2	40	657
uc007afv.2	40	384
uc007vjt.2	91	954
uc009qtc.1	112	3039
uc007ign.2	129	1482
uc007ecd.1	45	357
uc007jrt.2	56	297
uc011zta.1	159	1311
uc012bmk.1	129	3066
uc007qws.1	136	2262
uc007oaw.1	291	1677
uc009ffb.2	567	2505
uc009pbi.2	113	1764
uc033gps.1	102	2796
uc009bjk.2	300	3156
uc008ikc.2	76	1197
uc008clg.2	230	852
uc011wpu.1	333	1080
uc008jtj.2	278	5571
uc008uoo.2	155	1605
uc009epv.1	684	1068
uc007lxm.1	287	5985
uc008luf.1	42	1380
uc007fct.1	86	399
uc008opl.2	65	399
uc008opg.2	55	408
uc008rex.2	341	399
uc008uzd.1	40	402
uc009cgh.1	40	384
uc008yym.1	40	2889
uc008gcu.1	76	2421
uc009nqa.2	40	1686
uc011xip.1	595	792
uc008opj.2	119	399
uc007tln.2	40	558
uc008tyr.2	217	1026
uc008duv.2	338	2577
uc007kmh.1	233	3021
uc007imx.1	85	879
uc008cuj.1	40	741
uc012ckx.1	66	1824
uc009isk.1	40	957
uc009ise.2	40	975
uc009ish.2	40	969
uc009isc.1	40	954
uc009isd.1	40	948
uc009isa.1	40	954
uc007dfw.2	310	402
uc009iry.2	40	951
uc009irz.2	78	948
uc008jcj.2	684	423
uc009cjl.2	152	420
uc007vsh.1	40	459
uc008qcb.1	40	1785
uc007rxu.2	69	267
uc012fwr.1	40	2025
uc008cni.1	40	954
uc009cgf.2	170	1452
uc008inb.1	326	2244
uc007pqw.1	40	942
uc009jpp.1	167	999
uc008iai.2	320	4137
uc008lxn.2	98	2061
uc009tlk.1	40	1146
uc009okd.2	40	2247
uc008tvj.1	76	2022
uc008ydk.1	129	1533
uc011ywp.1	538	1248
uc012bhw.1	291	1611
uc008dqg.2	365	1242
uc007nsy.2	394	1677
uc008swa.2	481	2922
uc007qbi.1	246	696
uc012bgy.1	276	1389
uc008ibj.2	193	3444
uc007syb.1	390	1917
uc007hqg.1	40	936
uc009ajw.2	325	3054
uc007xww.1	40	843
uc009dod.2	598	918
uc009ohr.1	658	1824
uc009lbt.2	40	282
uc057bbz.1	1613	705
uc009upu.1	40	786
uc007zpc.1	40	918
uc007yiz.1	40	930
uc009nxn.1	45	801
uc007ozj.2	139	1785
uc009hah.2	84	996
uc007lor.2	81	1074
uc056zhf.1	265	639
uc009rjo.1	109	483
uc009eys.1	42	414
uc033hgi.1	307	474
uc007vaa.1	375	3147
uc008shc.1	279	651
uc007low.2	214	411
uc007idb.2	241	1599
uc009anl.2	384	483
uc056ypl.1	523	276
uc007leu.2	83	423
uc033iha.1	249	450
uc009tzi.2	354	1383
uc007hqc.1	40	936
uc009ofk.1	226	600
uc007szj.1	156	960
uc008gss.1	40	507
uc007ujr.1	242	1821
uc009nmu.2	149	2625
uc008req.2	415	2463
uc057asa.1	40	516
uc009pap.1	176	6648
uc012anm.1	903	4995
uc009fif.2	464	2283
uc007sui.1	97	3276
uc008zhf.1	330	990
uc012gau.1	40	282
uc029thu.1	127	258
uc012gep.1	2561	2076
uc012ggc.1	90	1551
uc007fju.1	60	867
uc008vnn.2	194	3510
uc008pzt.2	252	579
uc012aec.1	177	3582
uc012ary.1	220	627
uc008lip.1	145	903
uc009uel.1	366	1635
uc033hpb.1	295	939
uc008lnt.1	40	939
uc008bsm.1	44	501
uc008lns.1	40	939
uc008lnr.1	40	939
uc009nec.1	82	1947
uc008lnv.1	57	939
uc008lnu.1	40	939
uc007ikh.2	127	3267
uc009jei.2	93	2994
uc008bqe.1	179	2349
uc029sjs.1	40	336
uc007xbj.2	133	3057
uc007qvs.1	106	1002
uc012eab.1	180	2901
uc011xym.1	185	3081
uc012gav.1	40	282
uc009rpf.3	233	606
uc008maf.1	51	360
uc009nms.2	40	792
uc007ppz.2	40	666
uc007gbl.2	40	762
uc008ubc.1	40	561
uc007pqa.1	55	666
uc007rxb.1	40	630
uc007arp.1	326	780
uc009jid.2	40	1506
uc029thw.1	43	264
uc008lkq.2	74	672
uc009oyq.1	40	924
uc008qfw.1	72	711
uc008qft.1	85	531
uc009oyt.1	40	933
uc009jqd.1	1024	1764
uc012grh.1	100	981
uc009nud.1	40	2346
uc008yzn.1	481	3213
uc008wun.1	273	3252
uc009hei.1	689	2613
uc009ipu.1	86	777
uc033gby.1	40	324
uc007ivy.2	142	249
uc007bab.2	156	1722
uc007zhe.1	468	315
uc009ovd.2	194	450
uc008ufv.1	101	270
uc007sxf.1	583	924
uc008nxr.1	63	1497
uc007quc.2	2054	1851
uc007yek.2	40	450
uc011ygw.1	258	1260
uc008jzx.3	248	1167
uc009jnk.1	366	957
uc009qub.2	97	672
uc008evo.1	538	1854
uc033fog.1	166	4737
uc007ffe.1	416	2838
uc008rof.2	150	2853
uc007lxa.2	72	1170
uc007qpp.2	251	2697
